"","TXA_ITIS","TXA_Level","TXA_Name","TXA_Binomial","TXA_Parent","TXA_Author","TXA_Year","TXA_CAAB","USER","TXA_Time","TXA_Group","TXA_ReleaseDate","TXA_ExpReleaseDate","TXA_Created_At","TXA_Updated_At","TXA_WoRMsID"
"2465",164039,143,"melas","Ameiurus melas",164034,"Rafinesque, 1820",NA,NA,"ITIS",2001-09-11 16:06:38,"Fishes",2019-01-11,2099-01-01,NA,NA,NA
"2466",164041,143,"natalis","Ameiurus natalis",164034,"Lesueur, 1819",NA,NA,"ITIS",2001-09-11 16:08:15,"Fishes",2019-01-11,2099-01-01,NA,NA,NA
"2467",164043,143,"nebulosus","Ameiurus nebulosus",164034,"Lesueur, 1819",NA,NA,"ITIS",2001-09-11 16:08:32,"Fishes",2019-01-11,2099-01-01,NA,NA,NA
"2468",164118,140,"Clariidae",NA,163992,"Bonaparte, 1846",NA,NA,"ITIS",NA,NA,2099-01-01,2099-01-01,NA,NA,NA
"2469",164119,142,"Clarias","Clarias batrachus",164118,"Scopoli, 1777",NA,NA,"ITIS",NA,"Fishes",2099-01-01,2099-01-01,NA,NA,NA
"2470",164120,143,"batrachus","Clarias batrachus",164119,"Linnaeus, 1758 2004-04-09",NA,NA,"ITIS",NA,"Fishes",2099-01-01,2099-01-01,NA,NA,NA
"2471",164237,140,"Pimelodidae",NA,163992,"",NA,NA,"ITIS",2006-09-11 15:34:19,NA,2099-01-01,2099-01-01,NA,NA,NA
"2472",164254,142,"Phractocephalus",NA,164237,"Agassiz in Spix and Agassiz, 1829",NA,NA,"ITIS",NA,NA,2099-01-01,2099-01-01,NA,NA,NA
"2473",164255,143,"hemioliopterus","Phractocephalus hemioliopterus",164254,"Bloch and Schneider, 1801 2004-01-22",NA,NA,"ITIS",NA,"Fishes",2099-01-01,2099-01-01,NA,NA,NA
"2474",164279,140,"Callichthyidae",NA,163992,"Bonaparte, 1838",NA,NA,"ITIS",2006-09-08 14:33:02,NA,2099-01-01,2099-01-01,NA,NA,NA
"2475",164340,140,"Loricariidae",NA,163992,"Rafinesque, 1815",NA,NA,"ITIS",2007-06-18 08:45:33,NA,2099-01-01,2099-01-01,NA,NA,NA
"2476",164372,142,"Pterygoplichthys",NA,679391,"Gill, 1858",NA,NA,"ITIS",2007-06-18 08:45:33,NA,2099-01-01,2099-01-01,NA,NA,NA
"2477",164375,143,"multiradiatus","Pterygoplichthys multiradiatus",164372,"Hancock, 1828 1998-09-14",NA,NA,"ITIS",2007-06-18 08:45:33,"Fishes",2099-01-01,2099-01-01,NA,NA,NA
"2478",164385,135,"Paracanthopterygii",NA,161105,"",NA,NA,"ITIS",2001-09-11 15:27:32,NA,2099-01-01,2099-01-01,NA,NA,NA
"2479",164665,136,"Gadiformes",NA,164385,"",NA,NA,"ITIS",2001-09-11 16:07:48,NA,2099-01-01,2099-01-01,NA,NA,NA
"2480",164701,140,"Gadidae",NA,164665,"Rafinesque, 1810",NA,NA,"ITIS",2001-09-11 16:07:48,NA,2099-01-01,2099-01-01,NA,NA,NA
"2481",164710,142,"Gadus",NA,550569,"Linnaeus, 1758",NA,NA,"ITIS",2001-09-11 16:07:48,NA,2099-01-01,2099-01-01,NA,NA,NA
"2482",164712,143,"morhua","Gadus morhua",164710,"Linnaeus, 1758",NA,NA,"ITIS",2001-09-11 16:07:48,"Fishes",2099-01-01,2099-01-01,NA,NA,NA
"2483",164724,142,"Lota",NA,550570,"Oken, 1817",NA,NA,"ITIS",2006-09-08 14:39:37,NA,2099-01-01,2099-01-01,NA,NA,NA
"2484",164725,143,"lota","Lota lota",164724,"Linnaeus, 1758 2004-04-09",NA,NA,"ITIS",2006-09-08 14:39:37,"Fishes",2099-01-01,2099-01-01,NA,NA,NA
"2485",165429,136,"Atheriniformes",NA,166082,"",NA,NA,"ITIS",2001-09-11 15:27:49,NA,2099-01-01,2099-01-01,NA,NA,NA
"2486",165614,137,"Cyprinodontoidei",NA,553130,"",NA,NA,"ITIS",2001-09-11 14:10:52,NA,2099-01-01,2099-01-01,NA,NA,NA
"2487",165629,140,"Cyprinodontidae",NA,165614,"Gill, 1865",NA,NA,"ITIS",2006-09-08 14:18:36,NA,2099-01-01,2099-01-01,NA,NA,NA
"2488",165630,142,"Cyprinodon",NA,646796,"Lacep<e8>de, 1803",NA,NA,"ITIS",2006-09-08 14:18:36,NA,2099-01-01,2099-01-01,NA,NA,NA
"2489",165631,143,"variegatus","Cyprinodon variegatus",165630,"Lacep<e8>de, 1803 2004-02-23",NA,NA,"ITIS",2006-09-08 14:18:36,"Fishes",2099-01-01,2099-01-01,NA,NA,NA
"2490",165644,142,"Fundulus",NA,553174,"Lacepede, 1803",NA,NA,"ITIS",2001-09-11 15:28:59,NA,2099-01-01,2099-01-01,NA,NA,NA
"2491",165646,143,"diaphanus","Fundulus diaphanus",165644,"Lesueur, 1817",NA,NA,"ITIS",2001-09-11 15:56:11,"Fishes",2099-01-01,2099-01-01,NA,NA,NA
"2492",165678,142,"Lucania",NA,553174,"Girard, 1859",NA,NA,"ITIS",2001-09-11 15:59:52,NA,2099-01-01,2099-01-01,NA,NA,NA
"2493",165679,143,"parva","Lucania parva",165678,"Baird and Girard, 1855",NA,NA,"ITIS",2001-09-11 16:10:21,"Fishes",2018-08-09,2099-01-01,NA,NA,NA
"2494",165680,143,"goodei","Lucania goodei",165678,"Jordan, 1880",NA,NA,"ITIS",2001-09-11 15:59:52,"Fishes",2018-08-08,2099-01-01,NA,NA,NA
"2495",165876,140,"Poeciliidae",NA,165614,"",NA,NA,"ITIS",2001-09-11 14:10:52,NA,2099-01-01,2099-01-01,NA,NA,NA
"2496",165877,142,"Gambusia",NA,646790,"Poey, 1854",NA,NA,"ITIS",NA,NA,2099-01-01,2099-01-01,NA,NA,NA
"2497",165878,143,"affinis","Gambusia affinis",165877,"Baird and Girard, 1853 2001-06-11",NA,NA,"ITIS",NA,"Fishes",2020-01-01,2099-01-01,NA,NA,NA
"2498",165897,142,"Poecilia",NA,646790,"Bloch and Schneider, 1801",NA,NA,"ITIS",2001-09-11 16:03:18,NA,2099-01-01,2099-01-01,NA,NA,NA
"2499",165898,143,"latipinna","Poecilia latipinna",165897,"Lesueur, 1821",NA,NA,"ITIS",2001-09-11 16:03:18,"Fishes",2018-09-20,2099-01-01,NA,NA,NA
"2500",165903,143,"reticulata","Poecilia reticulata",165897,"Peters, 1859 2001-06-11",NA,NA,"ITIS",2006-09-11 15:36:29,"Fishes",2099-01-01,2099-01-01,NA,NA,NA
"2501",165912,142,"Belonesox",NA,165876,"Kner, 1860",NA,NA,"ITIS",2001-09-11 15:27:43,NA,2099-01-01,2099-01-01,NA,NA,NA
"2502",165913,143,"belizanus","Belonesox belizanus",165912,"Kner, 1860",NA,NA,"ITIS",2001-09-11 15:51:00,"Fishes",2099-01-01,2099-01-01,NA,NA,NA
"2503",165914,142,"Heterandria",NA,165876,"Agassiz, 1853",NA,NA,"ITIS",2001-09-11 14:10:52,NA,2099-01-01,2099-01-01,NA,NA,NA
"2504",165915,143,"formosa","Heterandria formosa",165914,"Girard, 1859",NA,NA,"ITIS",2001-09-11 14:10:52,"Fishes",2099-01-01,2099-01-01,NA,NA,NA
"2505",165919,142,"Xiphophorus",NA,646790,"Heckel, 1848",NA,NA,"ITIS",2006-09-11 15:49:56,NA,2099-01-01,2099-01-01,NA,NA,NA
"2506",165922,143,"maculatus","Xiphophorus maculatus",165919,"G<fc>nther, 1866 2004-01-22",NA,NA,"ITIS",2006-09-11 15:50:28,"Fishes",2099-01-01,2099-01-01,NA,NA,NA
"2507",165973,137,"Atherinoidei",NA,165429,"",NA,NA,"ITIS",2001-09-11 15:27:49,NA,2099-01-01,2099-01-01,NA,NA,NA
"2508",165984,140,"Atherinidae",NA,165973,"",NA,NA,"ITIS",2001-09-11 15:27:49,NA,2099-01-01,2099-01-01,NA,NA,NA
"2509",165992,142,"Menidia",NA,165984,"Bonaparte, 1836",NA,NA,"ITIS",2001-09-11 15:27:49,NA,2099-01-01,2099-01-01,NA,NA,NA
"2510",165993,143,"audens","Menidia audens",165992,"Hay 1882",NA,NA,"ITIS",2001-09-11 15:51:16,"Fishes",2018-09-13,2099-01-01,NA,NA,NA
"2511",166082,135,"Acanthopterygii",NA,161105,"",NA,NA,"ITIS",2001-05-24 11:52:09,NA,2099-01-01,2099-01-01,NA,NA,NA
"2512",166361,136,"Gasterosteiformes",NA,166082,"",NA,NA,"ITIS",2006-09-08 10:53:00,NA,2099-01-01,2099-01-01,NA,NA,NA
"2513",166362,137,"Gasterosteoidei",NA,166361,"",NA,NA,"ITIS",2006-09-08 10:53:00,NA,2099-01-01,2099-01-01,NA,NA,NA
"2514",166363,140,"Gasterosteidae",NA,166362,"",NA,NA,"ITIS",2006-09-08 10:53:00,NA,2099-01-01,2099-01-01,NA,NA,NA
"2515",166398,142,"Culaea",NA,166363,"Whitley, 1950",NA,NA,"ITIS",2006-09-08 10:53:00,NA,2099-01-01,2099-01-01,NA,NA,NA
"2516",166399,143,"inconstans","Culaea inconstans",166398,"Kirtland, 1840 1998-09-14",NA,NA,"ITIS",2006-09-08 10:53:00,"Fishes",2099-01-01,2099-01-01,NA,NA,NA
"2517",166661,140,"Channidae",NA,162835,"",NA,NA,"ITIS",2006-09-06 16:10:44,NA,2099-01-01,2099-01-01,NA,NA,NA
"2518",166662,142,"Channa",NA,166661,"Scopoli, 1777",NA,NA,"ITIS",2006-09-06 16:10:44,NA,2099-01-01,2099-01-01,NA,NA,NA
"2519",166680,143,"argus","Channa argus",166662,"Cantor, 1842 1998-09-14",NA,NA,"ITIS",2006-09-06 16:10:44,"Fishes",2099-01-01,2099-01-01,NA,NA,NA
"2520",166686,136,"Synbranchiformes",NA,166082,"",NA,NA,"ITIS",NA,NA,2099-01-01,2099-01-01,NA,NA,NA
"2521",166691,137,"Synbranchoidei",NA,166686,"",NA,NA,"ITIS",NA,NA,2099-01-01,2099-01-01,NA,NA,NA
"2522",166692,140,"Synbranchidae",NA,166691,"",NA,NA,"ITIS",NA,NA,2099-01-01,2099-01-01,NA,NA,NA
"2523",166696,142,"Monopterus",NA,166692,"Lacep<e8>de, 1800",NA,NA,"ITIS",NA,NA,2099-01-01,2099-01-01,NA,NA,NA
"2524",166697,143,"albus","Monopterus albus",166696,"Zuiew, 1793 1998-09-14",NA,NA,"ITIS",NA,"Fishes",2099-01-01,2099-01-01,NA,NA,NA
"2525",166702,136,"Scorpaeniformes",NA,166082,"",NA,NA,"ITIS",2001-09-11 16:18:43,NA,2099-01-01,2099-01-01,NA,NA,NA
"2526",166703,137,"Scorpaenoidei",NA,166702,"",NA,NA,"ITIS",2001-09-11 16:18:43,NA,2099-01-01,2099-01-01,NA,NA,NA
"2527",166704,140,"Scorpaenidae",NA,166703,"",NA,NA,"ITIS",2001-09-11 16:18:43,NA,2099-01-01,2099-01-01,NA,NA,NA
"2528",166882,142,"Pterois",NA,166704,"",NA,NA,"ITIS",2001-09-11 16:18:43,NA,2099-01-01,2099-01-01,NA,NA,NA
"2529",166883,143,"volitans","Pterois volitans",166882,"Linnaeus 1758",NA,NA,"ITIS",2001-09-11 16:18:43,"Fishes",2017-09-26,2099-01-01,NA,NA,NA
"2530",167640,136,"Perciformes",NA,166082,"",NA,NA,"ITIS",2001-06-01 14:03:14,NA,2099-01-01,2099-01-01,NA,NA,NA
"2531",167641,137,"Percoidei",NA,167640,"",NA,NA,"ITIS",2001-06-01 14:03:14,NA,2099-01-01,2099-01-01,NA,NA,NA
"2532",167674,140,"Serranidae",NA,167641,"",NA,NA,"ITIS",2001-09-11 15:26:49,NA,2099-01-01,2099-01-01,NA,NA,NA
"2533",167676,142,"Morone",NA,202002,"Mitchill, 1814",NA,NA,"ITIS",2001-09-06 09:48:29,NA,2099-01-01,2099-01-01,NA,NA,NA
"2534",167680,143,"saxatilis","Morone saxatilis",167676,"Walbaum in Artedi, 1792",NA,NA,"ITIS",2001-09-06 09:48:29,"Fishes",2018-09-17,2099-01-01,NA,NA,NA
"2535",167681,143,"chrysops","Morone chrysops",167676,"Rafinesque 1820",NA,NA,"ITIS",2001-09-11 16:13:59,"Fishes",2099-01-01,2099-01-01,NA,NA,NA
"2536",167683,143,"mississippiensis","Morone mississippiensis",167676,"Jordan and Eigenmann, 1887",NA,NA,"ITIS",2001-09-11 16:07:08,"Fishes",2099-01-01,2099-01-01,NA,NA,NA
"2537",167694,142,"Epinephelus",NA,167674,"Bloch, 1793",NA,NA,"ITIS",NA,NA,2099-01-01,2099-01-01,NA,NA,NA
"2538",167752,143,"argus","Cephalopholis argus",167954,"Bloch and Schneider, 1801 2004-01-22",NA,NA,"ITIS",2006-09-08 10:57:36,"Fishes",2099-01-01,2099-01-01,NA,NA,NA
"2539",167954,142,"Cephalopholis",NA,167674,"Bloch and Schneider, 1801",NA,NA,"ITIS",2006-09-08 10:57:36,NA,2099-01-01,2099-01-01,NA,NA,NA
"2540",167965,142,"Cromileptes",NA,167674,"",NA,NA,"ITIS",2001-09-11 15:26:49,NA,2099-01-01,2099-01-01,NA,NA,NA
"2541",167966,143,"altivelis","Cromileptes altivelis",167965,"Valenciennes 1828",NA,NA,"ITIS",2001-09-11 15:48:07,"Fishes",2099-01-01,2099-01-01,NA,NA,NA
"2542",168016,142,"Gramma",NA,553216,"Poey, 1868",NA,NA,"ITIS",2006-09-08 14:27:37,NA,2099-01-01,2099-01-01,NA,NA,NA
"2543",168017,143,"loreto","Gramma loreto",168016,"Poey, 1868 2003-05-09",NA,NA,"ITIS",2006-09-08 14:27:37,"Fishes",2099-01-01,2099-01-01,NA,NA,NA
"2544",168093,140,"Centrarchidae",NA,167641,"",NA,NA,"ITIS",2001-06-01 14:03:14,NA,2099-01-01,2099-01-01,NA,NA,NA
"2545",168096,142,"Ambloplites",NA,168093,"Rafinesque, 1820",NA,NA,"ITIS",2001-09-11 16:13:20,NA,2099-01-01,2099-01-01,NA,NA,NA
"2546",168097,143,"rupestris","Ambloplites rupestris",168096,"Rafinesque, 1817",NA,NA,"ITIS",2001-09-11 16:13:20,"Fishes",2099-01-01,2099-01-01,NA,NA,NA
"2547",168130,142,"Lepomis",NA,168093,"Rafinesque, 1819",NA,NA,"ITIS",2001-06-01 14:03:14,NA,2099-01-01,2099-01-01,NA,NA,NA
"2548",168132,143,"cyanellus","Lepomis cyanellus",168130,"Rafinesque, 1819",NA,NA,"ITIS",2001-09-11 15:54:59,"Fishes",2020-01-01,2099-01-01,NA,NA,NA
"2549",168139,143,"gulosus","Lepomis gulosus",168130,"Cuvier in Cuvier and Valenciennes, 1829 2003-12-02",NA,NA,"ITIS",NA,"Fishes",2099-01-01,2099-01-01,NA,NA,NA
"2550",168141,143,"macrochirus","Lepomis macrochirus",168130,"Rafinesque, 1819",NA,NA,"ITIS",2001-06-01 14:03:58,"Fishes",2099-01-01,2099-01-01,NA,NA,NA
"2551",168144,143,"gibbosus","Lepomis gibbosus",168130,"Linnaeus, 1758",NA,NA,"ITIS",2001-06-01 14:03:14,"Fishes",2020-01-01,2099-01-01,NA,NA,NA
"2552",168153,143,"megalotis","Lepomis megalotis",168130,"Rafinesque, 1820",NA,NA,"ITIS",2001-09-11 16:06:22,"Fishes",2099-01-01,2099-01-01,NA,NA,NA
"2553",168154,143,"microlophus","Lepomis microlophus",168130,"Guenther, 1859",NA,NA,"ITIS",2001-06-01 14:04:03,"Fishes",2099-01-01,2099-01-01,NA,NA,NA
"2554",168158,142,"Micropterus",NA,168093,"Lacepede, 1802",NA,NA,"ITIS",2001-09-05 15:51:21,NA,2099-01-01,2099-01-01,NA,NA,NA
"2555",168160,143,"salmoides","Micropterus salmoides",168158,"Lacepede, 1802",NA,NA,"ITIS",2001-09-05 15:53:04,"Fishes",2099-01-01,2099-01-01,NA,NA,NA
"2556",168161,143,"punctulatus","Micropterus punctulatus",168158,"Rafinesque, 1819",NA,NA,"ITIS",2001-09-05 15:58:31,"Fishes",2099-01-01,2099-01-01,NA,NA,NA
"2557",168163,143,"coosae","Micropterus coosae",168158,"Hubbs and Bailey, 1940 1998-09-14",NA,NA,"ITIS",2004-04-09 08:44:38,"Fishes",2099-01-01,2099-01-01,NA,NA,NA
"2558",168165,142,"Pomoxis",NA,168093,"Rafinesque, 1818",NA,NA,"ITIS",2001-09-11 15:26:59,NA,2099-01-01,2099-01-01,NA,NA,NA
"2559",168166,143,"annularis","Pomoxis annularis",168165,"Rafinesque, 1818",NA,NA,"ITIS",2001-09-11 15:48:44,"Fishes",2099-01-01,2099-01-01,NA,NA,NA
"2560",168167,143,"nigromaculatus","Pomoxis nigromaculatus",168165,"Lesueur in Cuvier and Valenciennes, 1829",NA,NA,"ITIS",2001-09-11 16:08:48,"Fishes",2099-01-01,2099-01-01,NA,NA,NA
"2561",168356,140,"Percidae",NA,167641,"",NA,NA,"ITIS",2001-09-05 14:12:44,NA,2099-01-01,2099-01-01,NA,NA,NA
"2562",168357,142,"Etheostoma",NA,168356,"Rafinesque, 1819",NA,NA,"ITIS",2001-09-11 16:19:19,NA,2099-01-01,2099-01-01,NA,NA,NA
"2563",168449,143,"zonale","Etheostoma zonale",168357,"Cope, 1868",NA,NA,"ITIS",2001-09-11 16:19:19,"Fishes",2099-01-01,2099-01-01,NA,NA,NA
"2564",168468,142,"Perca",NA,168356,"Linnaeus, 1758",NA,NA,"ITIS",2001-09-05 15:48:12,NA,2099-01-01,2099-01-01,NA,NA,NA
"2565",168469,143,"flavescens","Perca flavescens",168468,"Mitchill, 1814",NA,NA,"ITIS",2001-09-05 15:48:12,"Fishes",2099-01-01,2099-01-01,NA,NA,NA
"2566",168471,142,"Percina",NA,168356,"Haldeman, 1842",NA,NA,"ITIS",2001-09-11 16:05:00,NA,2099-01-01,2099-01-01,NA,NA,NA
"2567",168474,143,"peltata","Percina peltata",168471,"Stauffer in Cope, 1864",NA,NA,"ITIS",2001-09-11 16:10:47,"Fishes",2099-01-01,2099-01-01,NA,NA,NA
"2568",168487,143,"macrolepida","Percina macrolepida",168471,"Stevenson, 1971",NA,NA,"ITIS",2001-09-11 16:05:00,"Fishes",2099-01-01,2099-01-01,NA,NA,NA
"2569",168519,142,"Gymnocephalus",NA,168356,"Bloch, 1793",NA,NA,"ITIS",2001-09-05 14:12:44,NA,2099-01-01,2099-01-01,NA,NA,NA
"2570",168520,143,"cernuus","Gymnocephalus cernuus",168519,"Linnaeus, 1758",NA,NA,"ITIS",2001-09-05 14:12:44,"Fishes",2099-01-01,2099-01-01,NA,NA,NA
"2571",168584,140,"Carangidae",NA,167641,"",NA,NA,"ITIS",NA,NA,2099-01-01,2099-01-01,NA,NA,NA
"2572",168752,142,"Gnathanodon",NA,168584,"Bleeker, 1851",NA,NA,"ITIS",NA,NA,2099-01-01,2099-01-01,NA,NA,NA
"2573",168753,143,"speciosus","Gnathanodon speciosus",168752,"(Forssk&aring;l, 1775)",NA,NA,"ITIS",NA,"Fishes",2017-09-26,2099-01-01,NA,NA,NA
"2574",169237,140,"Sciaenidae",NA,167641,"",NA,NA,"ITIS",2001-09-11 16:00:30,NA,2099-01-01,2099-01-01,NA,NA,NA
"2575",169363,142,"Aplodinotus",NA,169237,"Rafinesque, 1819",NA,NA,"ITIS",2001-09-11 16:00:30,NA,2099-01-01,2099-01-01,NA,NA,NA
"2576",169364,143,"grunniens","Aplodinotus grunniens",169363,"Rafinesque, 1819",NA,NA,"ITIS",2001-09-11 16:00:30,"Fishes",2099-01-01,2099-01-01,NA,NA,NA
"2577",169541,142,"Platax",NA,553178,"Cuvier, 1816",NA,NA,"ITIS",2006-09-11 15:35:49,NA,2099-01-01,2099-01-01,NA,NA,NA
"2578",169542,143,"orbicularis","Platax orbicularis",169541,"Forssk<e5>l, 1775 2004-01-22",NA,NA,"ITIS",2006-09-11 15:35:49,"Fishes",2099-01-01,2099-01-01,NA,NA,NA
"2579",169554,140,"Chaetodontidae",NA,167641,"",NA,NA,"ITIS",2006-09-06 16:10:15,NA,2099-01-01,2099-01-01,NA,NA,NA
"2580",169555,142,"Chaetodon",NA,169554,"Linnaeus, 1758",NA,NA,"ITIS",2006-09-06 16:10:15,NA,2099-01-01,2099-01-01,NA,NA,NA
"2581",169571,143,"lunula","Chaetodon lunula",169555,"Lacep<e8>de, 1802 2004-01-22",NA,NA,"ITIS",2006-09-06 16:10:15,"Fishes",2099-01-01,2099-01-01,NA,NA,NA
"2582",169622,142,"Holacanthus",NA,553237,"Lacep<e8>de, 1802",NA,NA,"ITIS",2006-09-08 14:31:42,NA,2099-01-01,2099-01-01,NA,NA,NA
"2583",169630,143,"passer","Holacanthus passer",169622,"Valenciennes, 1846 2003-12-02",NA,NA,"ITIS",2006-09-08 14:31:42,"Fishes",2099-01-01,2099-01-01,NA,NA,NA
"2584",169631,142,"Pomacanthus",NA,553237,"Lacep<e8>de, 1802",NA,NA,"ITIS",2006-09-11 15:37:33,NA,2099-01-01,2099-01-01,NA,NA,NA
"2585",169635,143,"imperator","Pomacanthus imperator",169631,"Bloch, 1787 2004-01-22",NA,NA,"ITIS",2006-09-11 15:39:38,"Fishes",2099-01-01,2099-01-01,NA,NA,NA
"2586",169648,142,"Heniochus",NA,169554,"Cuvier, 1816",NA,NA,"ITIS",2006-09-08 14:30:41,NA,2099-01-01,2099-01-01,NA,NA,NA
"2587",169770,140,"Cichlidae",NA,170476,"",NA,NA,"ITIS",2001-09-11 15:27:22,NA,2099-01-01,2099-01-01,NA,NA,NA
"2588",169774,142,"Cichlasoma",NA,169770,"Swainson, 1839",NA,NA,"ITIS",2001-09-11 15:27:51,NA,2099-01-01,2099-01-01,NA,NA,NA
"2589",169775,143,"bimaculatum","Cichlasoma bimaculatum",169774,"Linnaeus, 1758",NA,NA,"ITIS",2001-09-11 15:51:29,"Fishes",2099-01-01,2099-01-01,NA,NA,NA
"2590",169776,143,"cyanoguttatus","Herichthys cyanoguttatus",-614,"Baird and Girard, 1854",NA,NA,"ITIS",2001-09-11 15:55:04,"Fishes",2099-01-01,2099-01-01,NA,NA,NA
"2591",169779,143,"octofasciatum","Rocio octofasciatum",169770,"Regan, 1903",NA,NA,"ITIS",2001-09-11 16:09:31,"Fishes",2099-01-01,2099-01-01,NA,NA,NA
"2592",169802,143,"urophthalmus","Mayaheros urophthalmus",-878,"Guenther, 1862",NA,NA,"ITIS",2001-09-11 16:17:44,"Fishes",2099-01-01,2099-01-01,NA,NA,NA
"2593",169805,142,"Hemichromis",NA,169770,"Peters, 1857",NA,NA,"ITIS",2006-09-08 14:29:07,NA,2099-01-01,2099-01-01,NA,NA,NA
"2594",169809,142,"Tilapia",NA,169770,"Smith, 1840",NA,NA,"ITIS",2001-09-11 16:05:26,NA,2099-01-01,2099-01-01,NA,NA,NA
"2595",169811,143,"mariae","Pelmatotilapia mariae",-920,"Boulenger, 1899",NA,NA,"ITIS",2001-09-11 16:05:26,"Fishes",2099-01-01,2099-01-01,NA,NA,NA
"2596",169813,143,"zillii","Coptodon zillii",-922,"Gervais, 1848 1998-09-14",NA,NA,"ITIS",2006-09-11 15:49:05,"Fishes",2099-01-01,2099-01-01,NA,NA,NA
"2597",169856,142,"Cichla",NA,169770,"Bloch and Schneider, 1801",NA,NA,"ITIS",2001-09-11 16:09:26,NA,2099-01-01,2099-01-01,NA,NA,NA
"2598",169857,143,"ocellaris","Cichla ocellaris",169856,"Bloch and Schneider, 1801",NA,NA,"ITIS",2001-09-11 16:09:26,"Fishes",2099-01-01,2099-01-01,NA,NA,NA
"2599",170014,142,"Oreochromis",NA,169770,"Guenther, 1889",NA,NA,"ITIS",2001-09-11 15:27:22,NA,2099-01-01,2099-01-01,NA,NA,NA
"2600",170015,143,"mossambicus","Oreochromis mossambicus",170014,"Peters, 1852",NA,NA,"ITIS",2001-09-11 16:07:53,"Fishes",2099-01-01,2099-01-01,NA,NA,NA
"2601",170018,143,"urolepis","Oreochromis urolepis hornorum",170014,"Norman, 1922",NA,NA,"ITIS",2001-09-11 16:17:39,"Fishes",2099-01-01,2099-01-01,NA,NA,NA
"2602",170044,140,"Pomacentridae",NA,170476,"",NA,NA,"ITIS",2006-09-08 14:20:56,NA,2099-01-01,2099-01-01,NA,NA,NA
"2603",170121,142,"Dascyllus",NA,170044,"Cuvier, 1829",NA,NA,"ITIS",2006-09-08 14:20:56,NA,2099-01-01,2099-01-01,NA,NA,NA
"2604",170123,143,"aruanus","Dascyllus aruanus",170121,"Linnaeus, 1758 2004-04-09",NA,NA,"ITIS",NA,"Fishes",2099-01-01,2099-01-01,NA,NA,NA
"2605",170124,143,"trimaculatus","Dascyllus trimaculatus",170121,"R<fc>ppell, 1829 2004-01-22",NA,NA,"ITIS",2006-09-08 14:20:56,"Fishes",2099-01-01,2099-01-01,NA,NA,NA
"2606",170319,140,"Scatophagidae",NA,172249,"",NA,NA,"ITIS",2001-09-11 15:27:09,NA,2099-01-01,2099-01-01,NA,NA,NA
"2607",170320,142,"Scatophagus",NA,170319,"Cuvier in Cuvier and Valenciennes, 1831",NA,NA,"ITIS",2001-09-11 15:27:09,NA,2099-01-01,2099-01-01,NA,NA,NA
"2608",170321,143,"argus","Scatophagus argus",170320,"Linnaeus, 1766",NA,NA,"ITIS",2001-09-11 15:49:27,"Fishes",2099-01-01,2099-01-01,NA,NA,NA
"2609",170476,137,"Labroidei",NA,167640,"",NA,NA,"ITIS",2001-09-11 15:27:22,NA,2099-01-01,2099-01-01,NA,NA,NA
"2610",170477,140,"Labridae",NA,170476,"Cuvier, 1816",NA,NA,"ITIS",2006-09-11 15:47:41,NA,2099-01-01,2099-01-01,NA,NA,NA
"2611",170478,142,"Tautoga",NA,170477,"Mitchill, 1814",NA,NA,"ITIS",2006-09-11 15:47:41,NA,2099-01-01,2099-01-01,NA,NA,NA
"2612",170479,143,"onitis","Tautoga onitis",170478,"Linnaeus, 1758 2004-04-09",NA,NA,"ITIS",2006-09-11 15:47:41,"Fishes",2099-01-01,2099-01-01,NA,NA,NA
"2613",171123,137,"Blennioidei",NA,167640,"",NA,NA,"ITIS",2006-09-08 14:38:55,NA,2099-01-01,2099-01-01,NA,NA,NA
"2614",171124,140,"Blenniidae",NA,171123,"",NA,NA,"ITIS",2006-09-08 14:38:55,NA,2099-01-01,2099-01-01,NA,NA,NA
"2615",171155,142,"Hypsoblennius",NA,171124,"Gill, 1861",NA,NA,"ITIS",2006-09-08 14:38:55,NA,2099-01-01,2099-01-01,NA,NA,NA
"2616",171157,143,"ionthas","Hypsoblennius ionthas",171155,"Jordan and Gilbert, 1882 2004-01-21",NA,NA,"ITIS",2006-09-08 14:38:55,"Fishes",2099-01-01,2099-01-01,NA,NA,NA
"2617",171162,143,"invemar","Hypsoblennius invemar",171155,"Smith-Vaniz and Acero P. in Smith-Vaniz, 1980 2004",NA,NA,"ITIS",NA,"Fishes",2099-01-01,2099-01-01,NA,NA,NA
"2618",171197,142,"Hypleurochilus",NA,171124,"Gill, 1861",NA,NA,"ITIS",NA,NA,2099-01-01,2099-01-01,NA,NA,NA
"2619",171199,143,"pseudoaequipinnis","Hypleurochilus pseudoaequipinnis",171197,"Bath, 1994",NA,NA,"ITIS",NA,"Fishes",2017-09-26,2099-01-01,NA,NA,NA
"2620",171247,142,"Omobranchus",NA,171124,"Valenciennes in Cuvier and Valenciennes, 1836",NA,NA,"ITIS",NA,NA,2099-01-01,2099-01-01,NA,NA,NA
"2621",171254,142,"Lupinoblennius",NA,171124,"Herre, 1942",NA,NA,"ITIS",NA,NA,2099-01-01,2099-01-01,NA,NA,NA
"2622",171255,143,"vinctus","Lupinoblennius vinctus",171254,"(Poey, 1867)",NA,NA,"ITIS",NA,"Fishes",2017-09-27,2099-01-01,NA,NA,NA
